#LiF Transmission data from EKSMA_Optics （10mm transfer)
#
#The unit is in cm
#  {{0.104129, 7.830569},  {0.103713, 2.605450},  {0.105104, 27.063981}, {0.104964, 23.281991},
#   {0.104545, 20.594787}, {0.104545, 17.310427}, {0.104545, 14.026066}, {0.104545, 10.741706},
#   {0.105384, 35.225118}, {0.105384, 31.940758}, {0.106229, 41.905806}, {0.107081, 48.511848},
#   {0.108373, 53.363744}, {0.110559, 57.319905}, {0.114606, 60.977488}, {0.122660, 63.847910},
#   {0.131805, 66.191943}, {0.137726, 69.972156}, {0.141067, 73.293839}, {0.143913, 77.225118},
#   {0.147994, 81.392773}, {0.156507, 85.222038}, {0.169600, 87.210900}, {0.185839, 88.304179},
#   {0.203398, 89.402133}, {0.221551, 90.272081}, {0.243288, 91.016588}, {0.266245, 91.507109},
#   {0.290703, 91.927833}, {0.317409, 92.239983}, {0.343809, 92.253555}, {0.392257, 92.552133},
#   {0.418148, 92.552133}, {0.506243, 92.850711}, {0.546476, 92.850711}, {0.587219, 92.850711},
#   {0.918573, 92.850711}, {1.095093, 92.850711}, {1.195694, 92.850711}, {1.305535, 92.850711},
#   {1.408486, 92.850711}, {1.754585, 92.552133}, {1.915769, 92.552133}, {2.091760, 92.552133},
#   {2.220936, 92.552133}, {2.415293, 92.552133}, {2.744657, 92.253555}, {2.996793, 92.253555},
#   {3.272092, 92.199268}, {3.572681, 92.049978}, {3.900883, 91.914261}, {4.259236, 91.629255},
#   {4.621699, 91.291469}, {5.077725, 89.824214}, {5.412879, 87.028436}, {5.678683, 83.765403},
#   {5.910130, 80.708531}, {6.005329, 77.026066}, {6.053502, 71.427725}, {6.102062, 69.263033},
#   {6.126487, 64.859005}, {6.175632, 59.932464}, {6.200352, 54.931280}, {6.250090, 49.332938},
#   {6.300226, 41.719194}, {6.350765, 37.613744}, {6.350765, 33.060427}, {6.401709, 30.149289},
#   {6.418781, 25.322275}, {6.470270, 19.947867}, {6.504826, 16.265403}, {6.557006, 11.338863},
#   {6.636061, 6.934834}, {6.769944, 2.580569}}
#   
#
#LABEL: Lambda,  Absorption Length[cm]
104.129, 0.39259795664844155,
103.713, 0.2741555147188924,
105.104, 0.7651305777502907,
104.964, 0.6861110338215975,
104.545, 0.6328584403904899,
104.545, 0.5701705636214682,
104.545, 0.5090994578015055,
104.545, 0.44822220781355676,
105.384, 0.9583953135068211,
105.384, 0.8762035553506236,
106.229, 1.1497612282387573,
107.081, 1.3824334446156379,
108.373, 1.5922587641752026,
110.559, 1.7968733815493467,
114.606, 2.021568359006752,
122.660, 2.2288277891698436,
131.805, 2.4235876889398074,
137.726, 2.8005493989036974,
141.067, 3.2186047459380993,
143.913, 3.869288932127282,
147.994, 4.857111061129425,
156.507, 6.253512768990564,
169.600, 7.307758654228492,
185.839, 8.039699896282992,
203.398, 8.926527490261948,
221.551, 9.771163849046486,
243.288, 10.623785062130127,
266.245, 11.267158408792579,
290.703, 11.881234137040753,
317.409, 12.379839064635199,
343.809, 12.402428971250202,
392.257, 12.920213764879318,
418.148, 12.920213764879318,
506.243, 13.481224031447564,
546.476, 13.481224031447564,
587.219, 13.481224031447564,
918.573, 13.481224031447564,
1095.093, 13.481224031447564,
1195.694, 13.481224031447564,
1305.535, 13.481224031447564,
