#Hamamatsu MPPC13615-1025, 4X4/8X8/16X16 channels, 1X1 per channel, pitch 1.2mm
#
#LABEL: Lambda,  QE[%]
275, 0.,
282.151, 1.073,
287.322, 2.470,
289.573, 2.953,
292.843, 4.381,
293.015, 4.858,
298.132, 6.238,
298.449, 6.574,
299.717, 7.996,
301.180, 9.122,
302.729, 9.785,
304.156, 10.343,
306.404, 10.869,
308.383, 11.402,
310.433, 11.871,
312.571, 12.348,
314.441, 12.837,
316.836, 13.356,
319.373, 13.832,
321.909, 14.319,
324.762, 14.830,
328.493, 15.317,
332.370, 15.766,
336.492, 16.197,
340.238, 16.618,
345.227, 17.112,
350.124, 17.560,
355.196, 17.980,
360.585, 18.400,
366.926, 18.769,
373.949, 19.124,
377.704, 19.544,
381.192, 20.001,
385.118, 20.471,
388.800, 20.935,
393.872, 21.364,
399.262, 21.788,
405.285, 22.236,
411.626, 22.696,
418.283, 23.125,
425.257, 23.547,
432.232, 23.904,
439.206, 24.177,
446.181, 24.383,
453.155, 24.538,
460.130, 24.669,
467.104, 24.768,
474.079, 24.821,
481.053, 24.786,
488.028, 24.662,
495.002, 24.432,
501.976, 24.071,
508.317, 23.651,
514.023, 23.234,
520.364, 22.825,
527.338, 22.493,
534.313, 22.204,
541.287, 21.900,
548.262, 21.575,
555.236, 21.230,
562.210, 20.857,
568.868, 20.458,
575.208, 20.046,
581.232, 19.609,
586.938, 19.188,
592.961, 18.768,
599.302, 18.359,
605.642, 17.932,
612.300, 17.516,
619.274, 17.081,
626.249, 16.647,
633.223, 16.219,
640.198, 15.778,
646.538, 15.347,
652.244, 14.913,
657.951, 14.483,
663.974, 14.059,
670.314, 13.627,
676.655, 13.210,
683.312, 12.776,
690.287, 12.341,
696.944, 11.928,
703.602, 11.510,
710.576, 11.090,
717.551, 10.684,
724.525, 10.278,
731.499, 9.883,
738.474, 9.495,
745.448, 9.120,
752.423, 8.763,
759.397, 8.418,
766.372, 8.096,
773.346, 7.777,
780.321, 7.461,
787.295, 7.150,
794.270, 6.841,
801.244, 6.536,
808.218, 6.231,
815.193, 5.933,
822.167, 5.635,
829.142, 5.337,
836.116, 5.046,
843.091, 4.759,
850.065, 4.482,
857.040, 4.207,
864.014, 3.938,
870.989, 3.689,
877.963, 3.464,
884.938, 3.272,
891.912, 3.096,
897.618, 2.968,
908.714, 2.640,
917.274, 2.371,
950.000, 0.000,
