#Hamamatsu MPPC113615-1050, 4X4/8X8/16X16 channels, 1X1 per channel, pitch 1.2mm
#
#LABEL: Lambda,  QE[%]
275, 0.,
282.669, 1.394,
288.755, 2.486,
289.801, 2.983,
293.519, 4.477,
295.321, 6.358,
295.965, 8.250,
296.289, 10.178,
297.923, 12.029,
299.772, 13.673,
301.113, 14.668,
302.710, 15.351,
303.640, 16.007,
305.009, 16.638,
306.511, 17.242,
308.014, 17.844,
309.384, 18.428,
310.736, 18.960,
312.088, 19.494,
313.441, 20.018,
314.794, 20.526,
316.148, 21.024,
317.330, 21.537,
318.596, 22.087,
320.715, 22.695,
322.749, 23.305,
324.919, 23.907,
327.045, 24.450,
328.853, 24.996,
330.890, 25.476,
333.952, 25.941,
337.695, 26.459,
341.780, 26.970,
345.866, 27.466,
349.951, 27.999,
356.086, 28.479,
363.247, 28.888,
369.291, 29.321,
372.445, 29.824,
375.164, 30.330,
377.882, 30.896,
380.599, 31.464,
382.635, 31.987,
385.353, 32.551,
388.071, 33.109,
391.131, 33.618,
394.875, 34.121,
398.775, 34.593,
402.535, 35.075,
407.133, 35.580,
411.902, 36.060,
416.672, 36.516,
421.442, 36.966,
426.553, 37.423,
432.005, 37.891,
438.141, 38.342,
445.303, 38.756,
452.808, 39.081,
460.314, 39.361,
467.822, 39.597,
475.332, 39.754,
482.847, 39.698,
490.369, 39.352,
496.870, 38.912,
502.234, 38.376,
506.802, 37.823,
510.913, 37.348,
515.286, 36.863,
519.893, 36.388,
524.610, 35.927,
530.429, 35.423,
535.906, 34.928,
541.042, 34.437,
545.323, 33.973,
550.459, 33.452,
554.741, 32.949,
559.604, 32.452,
564.206, 31.947,
569.862, 31.364,
574.978, 30.806,
579.772, 30.295,
584.567, 29.787,
589.361, 29.276,
594.182, 28.746,
599.075, 28.233,
603.144, 27.761,
609.009, 27.177,
614.144, 26.616,
618.939, 26.106,
623.733, 25.595,
628.528, 25.081,
633.737, 24.530,
638.677, 23.997,
643.596, 23.467,
648.391, 22.953,
653.601, 22.402,
658.665, 21.850,
663.305, 21.338,
667.695, 20.848,
672.240, 20.380,
677.061, 19.852,
681.954, 19.338,
686.748, 18.829,
691.524, 18.337,
696.318, 17.826,
701.249, 17.315,
706.794, 16.838,
711.930, 16.359,
717.407, 15.867,
722.883, 15.401,
728.359, 14.949,
733.835, 14.507,
739.653, 14.047,
745.813, 13.572,
751.972, 13.102,
758.131, 12.652,
764.633, 12.177,
771.134, 11.709,
777.635, 11.245,
784.478, 10.771,
791.320, 10.298,
798.163, 9.845,
805.346, 9.388,
812.872, 8.919,
820.398, 8.451,
827.923, 7.989,
835.448, 7.558,
842.973, 7.105,
850.498, 6.681,
858.022, 6.271,
865.546, 5.879,
873.069, 5.505,
880.592, 5.151,
888.114, 4.811,
895.636, 4.498,
904.354, 4.127,
909.702, 3.934,
917.516, 3.643,
950.000, 0.000,
