Board	Chip Chip_Channel  束流坐标-Y    束流坐标-X
5	10	21	26	3
5	10	20	26	4
5	10	23	26	5
5	10	22	26	6
5	10	25	26	7
5	10	24	25	1
5	10	27	25	2
5	10	26	25	3
5	10	29	25	4
5	10	28	25	5
5	10	31	25	6
5	10	30	25	7
5	10	33	24	1
5	10	32	24	2
5	10	35	24	3
5	10	34	24	4
5	10	37	24	5
5	10	36	24	6
5	10	39	24	7
5	10	38	24	8
5	10	41	24	9
5	10	40	23	1
5	10	43	23	2
5	10	42	23	3
5	10	45	23	4
5	10	44	23	5
5	10	47	23	6
5	10	46	23	7
5	10	49	23	8
5	10	48	23	9
5	10	51	22	1
5	10	50	22	2
5	10	53	22	3
5	10	52	22	4
5	10	55	22	5
5	10	54	22	6
5	10	57	22	7
5	10	56	22	8
5	10	59	22	9
5	10	58	22	10
5	10	61	22	11
5	10	60	21	1
5	10	63	21	2
5	10	62	21	3
5	11	1	21	4
5	11	0	21	5
5	11	3	21	6
5	11	2	21	7
5	11	5	21	8
5	11	4	21	9
5	11	7	21	10
5	11	6	21	11
5	11	9	20	1
5	11	8	20	2
5	11	11	20	3
5	11	10	20	4
5	11	13	20	5
5	11	12	20	6
5	11	15	20	7
5	11	14	20	8
5	11	17	20	9
5	11	16	20	10
5	11	19	20	11
5	11	18	20	12
5	11	21	20	13
5	11	20	19	1
5	11	23	19	2
5	11	22	19	3
5	11	25	19	4
5	11	24	19	5
5	11	27	19	6
5	11	26	19	7
5	11	29	19	8
5	11	28	19	9
5	11	31	19	10
5	11	30	19	11
5	11	33	19	12
5	11	32	19	13
5	11	35	18	1
5	11	34	18	2
5	11	37	18	3
5	11	36	18	4
5	11	39	18	5
5	11	38	18	6
5	11	41	18	7
5	11	40	18	8
5	11	43	18	9
5	11	42	18	10
5	11	45	18	11
5	11	44	18	12
5	11	47	18	13
5	11	46	18	14
5	11	49	18	15
5	11	48	17	1
5	11	51	17	2
5	11	50	17	3
5	11	53	17	4
5	11	52	17	5
5	11	55	17	6
5	11	54	17	7
5	11	57	17	8
5	11	56	17	9
5	11	59	17	10
5	11	58	17	11
5	11	61	17	12
5	11	60	17	13
5	11	63	17	14
5	11	62	17	15
5	12	1	16	1
5	12	0	16	2
5	12	3	16	3
5	12	2	16	4
5	12	5	16	5
5	12	4	16	6
5	12	7	16	7
5	12	6	16	8
5	12	9	16	9
5	12	8	16	10
5	12	11	16	11
5	12	10	16	12
5	12	13	16	13
5	12	12	16	14
5	12	15	16	15
5	12	14	16	16
5	12	17	15	1
5	12	16	15	2
5	12	19	15	3
5	12	18	15	4
5	12	21	15	5
5	12	20	15	6
5	12	23	15	7
5	12	22	15	8
5	12	25	15	9
5	12	24	15	10
5	12	27	15	11
5	12	26	15	12
5	12	29	15	13
5	12	28	15	14
5	12	31	14	1
5	12	30	14	2
5	12	33	14	3
5	12	32	14	4
5	12	35	14	5
5	12	34	14	6
5	12	37	14	7
5	12	36	14	8
5	12	39	14	9
5	12	38	14	10
5	12	41	14	11
5	12	40	14	12
5	12	43	14	13
5	12	42	14	14
5	12	45	13	1
5	12	44	13	2
5	12	47	13	3
5	12	46	13	4
5	12	49	13	5
5	12	48	13	6
5	12	51	13	7
5	12	50	13	8
5	12	53	13	9
5	12	52	13	10
5	12	55	13	11
5	12	54	13	12
5	12	57	12	1
5	12	56	12	2
5	12	59	12	3
5	12	58	12	4
5	12	61	12	5
5	12	60	12	6
5	12	63	12	7
5	12	62	12	8
5	13	1	12	9
5	13	0	12	10
5	13	3	12	11
5	13	2	12	12
5	13	5	11	1
5	13	4	11	2
5	13	7	11	3
5	13	6	11	4
5	13	9	11	5
5	13	8	11	6
5	13	11	11	7
5	13	10	11	8
5	13	13	11	9
5	13	12	11	10
5	13	15	10	1
5	13	14	10	2
5	13	17	10	3
5	13	16	10	4
5	13	19	10	5
5	13	18	10	6
5	13	21	10	7
5	13	20	10	8
5	13	23	10	9
5	13	22	10	10
5	13	25	9	1
5	13	24	9	2
5	13	27	9	3
5	13	26	9	4
5	13	29	9	5
5	13	28	9	6
5	13	31	9	7
5	13	30	9	8
5	13	33	8	1
5	13	32	8	2
5	13	35	8	3
5	13	34	8	4
5	13	37	8	5
5	13	36	8	6
5	13	39	8	7
5	13	38	8	8
5	13	41	7	1
5	13	40	7	2
5	13	43	7	3
5	13	42	7	4
5	13	45	7	5
5	13	44	7	6
5	13	47	6	1
5	13	46	6	2
5	13	49	6	3
5	13	48	6	4
5	13	51	6	5
5	13	50	6	6
5	13	53	5	1
5	13	52	5	2
5	13	55	5	3
5	13	54	5	4
5	13	57	4	1
5	13	56	4	2
5	13	59	4	3
5	13	58	4	4
5	13	61	3	1
5	13	60	3	2
5	13	63	2	1
5	13	62	2	2
10	10	1	32	32
10	10	0	32	31
10	10	3	32	30
10	10	2	31	30
10	10	5	30	30
10	10	4	32	29
10	10	7	31	29
10	10	6	30	29
10	10	9	32	28
10	10	8	31	28
10	10	11	30	28
10	10	10	29	28
10	10	13	28	28
10	10	12	32	27
10	10	15	31	27
10	10	14	30	27
10	10	17	29	27
10	10	16	28	27
10	10	19	32	26
10	10	18	31	26
10	10	21	30	26
10	10	20	29	26
10	10	23	28	26
10	10	22	27	26
10	10	25	26	26
10	10	24	32	25
10	10	27	31	25
10	10	26	30	25
10	10	29	29	25
10	10	28	28	25
10	10	31	27	25
10	10	30	26	25
10	10	33	32	24
10	10	32	31	24
10	10	35	30	24
10	10	34	29	24
10	10	37	28	24
10	10	36	27	24
10	10	39	26	24
10	10	38	25	24
10	10	41	24	24
10	10	40	32	23
10	10	43	31	23
10	10	42	30	23
10	10	45	29	23
10	10	44	28	23
10	10	47	27	23
10	10	46	26	23
10	10	49	25	23
10	10	48	24	23
10	10	51	32	22
10	10	50	31	22
10	10	53	30	22
10	10	52	29	22
10	10	55	28	22
10	10	54	27	22
10	10	57	26	22
10	10	56	25	22
10	10	59	24	22
10	10	58	23	22
10	10	61	22	22
10	10	60	32	21
10	10	63	31	21
10	10	62	30	21
10	11	1	29	21
10	11	0	28	21
10	11	3	27	21
10	11	2	26	21
10	11	5	25	21
10	11	4	24	21
10	11	7	23	21
10	11	6	22	21
10	11	9	32	20
10	11	8	31	20
10	11	11	30	20
10	11	10	29	20
10	11	13	28	20
10	11	12	27	20
10	11	15	26	20
10	11	14	25	20
10	11	17	24	20
10	11	16	23	20
10	11	19	22	20
10	11	18	21	20
10	11	21	20	20
10	11	20	32	19
10	11	23	31	19
10	11	22	30	19
10	11	25	29	19
10	11	24	28	19
10	11	27	27	19
10	11	26	26	19
10	11	29	25	19
10	11	28	24	19
10	11	31	23	19
10	11	30	22	19
10	11	33	21	19
10	11	32	20	19
10	11	35	32	18
10	11	34	31	18
10	11	37	30	18
10	11	36	29	18
10	11	39	28	18
10	11	38	27	18
10	11	41	26	18
10	11	40	25	18
10	11	43	24	18
10	11	42	23	18
10	11	45	22	18
10	11	44	21	18
10	11	47	20	18
10	11	46	19	18
10	11	49	18	18
10	11	48	32	17
10	11	51	31	17
10	11	50	30	17
10	11	53	29	17
10	11	52	28	17
10	11	55	27	17
10	11	54	26	17
10	11	57	25	17
10	11	56	24	17
10	11	59	23	17
10	11	58	22	17
10	11	61	21	17
10	11	60	20	17
10	11	63	19	17
10	11	62	18	17
10	12	1	32	16
10	12	0	31	16
10	12	3	30	16
10	12	2	29	16
10	12	5	28	16
10	12	4	27	16
10	12	7	26	16
10	12	6	25	16
10	12	9	24	16
10	12	8	23	16
10	12	11	22	16
10	12	10	21	16
10	12	13	20	16
10	12	12	19	16
10	12	15	18	16
10	12	14	17	16
10	12	17	32	15
10	12	16	31	15
10	12	19	30	15
10	12	18	29	15
10	12	21	28	15
10	12	20	27	15
10	12	23	26	15
10	12	22	25	15
10	12	25	24	15
10	12	24	23	15
10	12	27	22	15
10	12	26	21	15
10	12	29	20	15
10	12	28	19	15
10	12	31	32	14
10	12	30	31	14
10	12	33	30	14
10	12	32	29	14
10	12	35	28	14
10	12	34	27	14
10	12	37	26	14
10	12	36	25	14
10	12	39	24	14
10	12	38	23	14
10	12	41	22	14
10	12	40	21	14
10	12	43	20	14
10	12	42	19	14
10	12	45	32	13
10	12	44	31	13
10	12	47	30	13
10	12	46	29	13
10	12	49	28	13
10	12	48	27	13
10	12	51	26	13
10	12	50	25	13
10	12	53	24	13
10	12	52	23	13
10	12	55	22	13
10	12	54	21	13
10	12	57	32	12
10	12	56	31	12
10	12	59	30	12
10	12	58	29	12
10	12	61	28	12
10	12	60	27	12
10	12	63	26	12
10	12	62	25	12
10	13	1	24	12
10	13	0	23	12
10	13	3	22	12
10	13	2	21	12
10	13	5	32	11
10	13	4	31	11
10	13	7	30	11
10	13	6	29	11
10	13	9	28	11
10	13	8	27	11
10	13	11	26	11
10	13	10	25	11
10	13	13	24	11
10	13	12	23	11
10	13	15	32	10
10	13	14	31	10
10	13	17	30	10
10	13	16	29	10
10	13	19	28	10
10	13	18	27	10
10	13	21	26	10
10	13	20	25	10
10	13	23	24	10
10	13	22	23	10
10	13	25	32	9
10	13	24	31	9
10	13	27	30	9
10	13	26	29	9
10	13	29	28	9
10	13	28	27	9
10	13	31	26	9
10	13	30	25	9
10	13	33	32	8
10	13	32	31	8
10	13	35	30	8
10	13	34	29	8
10	13	37	28	8
10	13	36	27	8
10	13	39	26	8
10	13	38	25	8
10	13	41	32	7
10	13	40	31	7
10	13	43	30	7
10	13	42	29	7
10	13	45	28	7
10	13	44	27	7
10	13	47	32	6
10	13	46	31	6
10	13	49	30	6
10	13	48	29	6
10	13	51	28	6
10	13	50	27	6
10	13	53	32	5
10	13	52	31	5
10	13	55	30	5
10	13	54	29	5
10	13	57	32	4
10	13	56	31	4
10	13	59	30	4
10	13	58	29	4
10	13	61	32	3
10	13	60	31	3
10	13	63	32	2
10	13	62	31	2
4	10	1	1	1
4	10	0	1	2
4	10	3	1	3
4	10	2	2	3
4	10	5	3	3
4	10	4	1	4
4	10	7	2	4
4	10	6	3	4
4	10	9	1	5
4	10	8	2	5
4	10	11	3	5
4	10	10	4	5
4	10	13	5	5
4	10	12	1	6
4	10	15	2	6
4	10	14	3	6
4	10	17	4	6
4	10	16	5	6
4	10	19	1	7
4	10	18	2	7
4	10	21	3	7
4	10	20	4	7
4	10	23	5	7
4	10	22	6	7
4	10	25	7	7
4	10	24	1	8
4	10	27	2	8
4	10	26	3	8
4	10	29	4	8
4	10	28	5	8
4	10	31	6	8
4	10	30	7	8
4	10	33	1	9
4	10	32	2	9
4	10	35	3	9
4	10	34	4	9
4	10	37	5	9
4	10	36	6	9
4	10	39	7	9
4	10	38	8	9
4	10	41	9	9
4	10	40	1	10
4	10	43	2	10
4	10	42	3	10
4	10	45	4	10
4	10	44	5	10
4	10	47	6	10
4	10	46	7	10
4	10	49	8	10
4	10	48	9	10
4	10	51	1	11
4	10	50	2	11
4	10	53	3	11
4	10	52	4	11
4	10	55	5	11
4	10	54	6	11
4	10	57	7	11
4	10	56	8	11
4	10	59	9	11
4	10	58	10	11
4	10	61	11	11
4	10	60	1	12
4	10	63	2	12
4	10	62	3	12
4	11	1	4	12
4	11	0	5	12
4	11	3	6	12
4	11	2	7	12
4	11	5	8	12
4	11	4	9	12
4	11	7	10	12
4	11	6	11	12
4	11	9	1	13
4	11	8	2	13
4	11	11	3	13
4	11	10	4	13
4	11	13	5	13
4	11	12	6	13
4	11	15	7	13
4	11	14	8	13
4	11	17	9	13
4	11	16	10	13
4	11	19	11	13
4	11	18	12	13
4	11	21	13	13
4	11	20	1	14
4	11	23	2	14
4	11	22	3	14
4	11	25	4	14
4	11	24	5	14
4	11	27	6	14
4	11	26	7	14
4	11	29	8	14
4	11	28	9	14
4	11	31	10	14
4	11	30	11	14
4	11	33	12	14
4	11	32	13	14
4	11	35	1	15
4	11	34	2	15
4	11	37	3	15
4	11	36	4	15
4	11	39	5	15
4	11	38	6	15
4	11	41	7	15
4	11	40	8	15
4	11	43	9	15
4	11	42	10	15
4	11	45	11	15
4	11	44	12	15
4	11	47	13	15
4	11	46	14	15
4	11	49	15	15
4	11	48	1	16
4	11	51	2	16
4	11	50	3	16
4	11	53	4	16
4	11	52	5	16
4	11	55	6	16
4	11	54	7	16
4	11	57	8	16
4	11	56	9	16
4	11	59	10	16
4	11	58	11	16
4	11	61	12	16
4	11	60	13	16
4	11	63	14	16
4	11	62	15	16
4	12	1	1	17
4	12	0	2	17
4	12	3	3	17
4	12	2	4	17
4	12	5	5	17
4	12	4	6	17
4	12	7	7	17
4	12	6	8	17
4	12	9	9	17
4	12	8	10	17
4	12	11	11	17
4	12	10	12	17
4	12	13	13	17
4	12	12	14	17
4	12	15	15	17
4	12	14	16	17
4	12	17	1	18
4	12	16	2	18
4	12	19	3	18
4	12	18	4	18
4	12	21	5	18
4	12	20	6	18
4	12	23	7	18
4	12	22	8	18
4	12	25	9	18
4	12	24	10	18
4	12	27	11	18
4	12	26	12	18
4	12	29	13	18
4	12	28	14	18
4	12	31	1	19
4	12	30	2	19
4	12	33	3	19
4	12	32	4	19
4	12	35	5	19
4	12	34	6	19
4	12	37	7	19
4	12	36	8	19
4	12	39	9	19
4	12	38	10	19
4	12	41	11	19
4	12	40	12	19
4	12	43	13	19
4	12	42	14	19
4	12	45	1	20
4	12	44	2	20
4	12	47	3	20
4	12	46	4	20
4	12	49	5	20
4	12	48	6	20
4	12	51	7	20
4	12	50	8	20
4	12	53	9	20
4	12	52	10	20
4	12	55	11	20
4	12	54	12	20
4	12	57	1	21
4	12	56	2	21
4	12	59	3	21
4	12	58	4	21
4	12	61	5	21
4	12	60	6	21
4	12	63	7	21
4	12	62	8	21
4	13	1	9	21
4	13	0	10	21
4	13	3	11	21
4	13	2	12	21
4	13	5	1	22
4	13	4	2	22
4	13	7	3	22
4	13	6	4	22
4	13	9	5	22
4	13	8	6	22
4	13	11	7	22
4	13	10	8	22
4	13	13	9	22
4	13	12	10	22
4	13	15	1	23
4	13	14	2	23
4	13	17	3	23
4	13	16	4	23
4	13	19	5	23
4	13	18	6	23
4	13	21	7	23
4	13	20	8	23
4	13	23	9	23
4	13	22	10	23
4	13	25	1	24
4	13	24	2	24
4	13	27	3	24
4	13	26	4	24
4	13	29	5	24
4	13	28	6	24
4	13	31	7	24
4	13	30	8	24
4	13	33	1	25
4	13	32	2	25
4	13	35	3	25
4	13	34	4	25
4	13	37	5	25
4	13	36	6	25
4	13	39	7	25
4	13	38	8	25
4	13	41	1	26
4	13	40	2	26
4	13	43	3	26
4	13	42	4	26
4	13	45	5	26
4	13	44	6	26
4	13	47	1	27
4	13	46	2	27
4	13	49	3	27
4	13	48	4	27
4	13	51	5	27
4	13	50	6	27
4	13	53	1	28
4	13	52	2	28
4	13	55	3	28
4	13	54	4	28
4	13	57	1	29
4	13	56	2	29
4	13	59	3	29
4	13	58	4	29
4	13	61	1	30
4	13	60	2	30
4	13	63	1	31
4	13	62	2	31
