Board	Chip	Chip_Channel	Connector	Detector_Channel   
6	    10	    0		    134		8    
9       10      47      	87 		53 
9       10      48      	86 		56 
9       10      49      	85 		55 
9       10      50      	84 		58 
9       10      51      	83 		57 
9       10      52      	82 		60 
9       10      53      	81 		59 
9       10      54      	80 		62 
9       10      55      	79 		61 
9       10      56      	78 		64 
9       10      57      	77 		63 
9       10      58      	76 		66 
9       10      59      	75 		65 
9       10      60      	74 		68 
9       10      61      	73 		67 
9       10      62      	72 		70 
9       10      63      	71 		69 
9       11      64      	70 		72 
9       11      65      	69 		71 
9       11      66      	68 		74 
9       11      67      	67 		73 
9       11      68      	66 		76 
9       11      69      	65 		75 
9       11      70      	64 		78 
9       11      71      	63 		77 
9       11      72      	62 		80 
9       11      73      	61 		79 
9       11      74      	60 		82 
9       11      75      	59 		81 
9       11      76      	58 		84 
9       11      77      	57 		83 
9       11      78      	56 		86 
9       11      79      	55 		85 
9       11      80      	54 		88 
9       11      81      	53 		87 
9       11      82      	52 		90 
9       11      83      	51 		89 
9       11      84      	50 		92 
9       11      85      	49 		91 
9       11      86      	48 		94 
9       11      87      	47 		93 
9       11      88      	46 		96 
9       11      89      	45 		95 
9       11      90      	44 		98 
9       11      91      	43 		97 
9       11      92      	42 		100
9       11      93      	41 		99 
9       11      94      	40 		102
9       11      95      	39 		101
9       11      96      	38 		104
9       11      97      	37 		103
9       11      98      	36 		106
9       11      99      	35 		105
9       11      100     	34 		108
9       11      101     	33 		107
9       11      102     	32 		110
9       11      103     	31 		109
9       11      104     	30 		112
9       11      105     	29 		111
9       11      106     	28 		114
9       11      107     	27 		113
9       11      108     	26 		116
9       11      109     	25 		115
9       11      110     	24 		118
9       11      111     	23 		117
9       11      112     	22 		120
9       11      113     	21 		119
9       11      114     	20 		122
9       11      115     	19 		121
9       11      116     	18 		124
9       11      117     	17 		123
9       11      118     	16 		126
9       11      119     	15 		125
9       11      120     	14 		128
9       11      121     	13 		127
9       11      122     	12 		130
9       11      123     	11 		129
9       11      124     	10 		132
9       11      125     	9  		131
9       11      126     	8  		134
9       11      127     	7  		133
9       12      128     	134		8  
9       12      129     	133		7  
9       12      130     	132		10 
9       12      131     	131		9  
9       12      132     	130		12 
9       12      133     	129		11 
9       12      134     	128		14 
9       12      135     	127		13 
9       12      136     	126		16 
9       12      137     	125		15 
9       12      138     	124		18 
9       12      139     	123		17 
9       12      140     	122		20 
9       12      141     	121		19 
9       12      142     	120		22 
9       12      143     	119		21 
9       12      144     	118		24 
9       12      145     	117		23 
9       12      146     	116		26 
9       12      147     	115		25 
9       12      148     	114		28 
9       12      149     	113		27 
9       12      150     	112		30 
9       12      151     	111		29 
9       12      152     	110		32 
9       12      153     	109		31 
9       12      154     	108		34 
9       12      155     	107		33 
9       12      156     	106		36 
9       12      157     	105		35 
9       12      158     	104		38 
9       12      159     	103		37 
9       12      160     	102		40 
9       12      161     	101		39 
9       12      162     	100		42 
9       12      163     	99 		41 
9       12      164     	98 		44 
9       12      165     	97 		43 
9       12      166     	96 		46 
9       12      167     	95 		45 
9       12      168     	94 		48 
9       12      169     	93 		47 
9       12      170     	92 		50 
9       12      171     	91 		49 
9       12      172     	90 		52 
9       12      173     	89 		51 
9       12      174     	88 		54 
9       12      175     	87 		53 
9       12      176     	86 		56 
9       12      177     	85 		55 
9       12      178     	84 		58 
9       12      179     	83 		57 
9       12      180     	82 		60 
9       12      181     	81 		59 
9       12      182     	80 		62 
9       12      183     	79 		61 
9       12      184     	78 		64 
9       12      185     	77 		63 
9       12      186     	76 		66 
9       12      187     	75 		65 
9       12      188     	74 		68 
9       12      189     	73 		67 
9       12      190     	72 		70 
9       12      191     	71 		69 
9       13      192     	70 		72 
9       13      193     	69 		71 
9       13      194     	68 		74 
9       13      195     	67 		73 
9       13      196     	66 		76 
9       13      197     	65 		75 
9       13      198     	64 		78 
9       13      199     	63 		77 
9       13      200     	62 		80 
9       13      201     	61 		79 
9       13      202     	60 		82 
9       13      203     	59 		81 
9       13      204     	58 		84 
9       13      205     	57 		83 
9       13      206     	56 		86 
9       13      207     	55 		85 
9       13      208     	54 		88 
9       13      209     	53 		87 
9       13      210     	52 		90 
9       13      211     	51 		89 
9       13      212     	50 		92 
9       13      213     	49 		91 
9       13      214     	48 		94 
9       13      215     	47 		93 
9       13      216     	46 		96 
9       13      217     	45 		95 
9       13      218     	44 		98 
9       13      219     	43 		97 
9       13      220     	42 		100
9       13      221     	41 		99 
9       13      222     	40 		102
9       13      223     	39 		101
9       13      224     	38 		104
9       13      225     	37 		103
9       13      226     	36 		106
9       13      227     	35 		105
9       13      228     	34 		108
9       13      229     	33 		107
9       13      230     	32 		110
9       13      231     	31 		109
9       13      232     	30 		112
9       13      233     	29 		111
9       13      234     	28 		114
9       13      235     	27 		113
9       13      236     	26 		116
9       13      237     	25 		115
9       13      238     	24 		118
9       13      239     	23 		117
9       13      240     	22 		120
9       13      241     	21 		119
9       13      242     	20 		122
9       13      243     	19 		121
9       13      244     	18 		124
9       13      245     	17 		123
9       13      246     	16 		126
9       13      247     	15 		125
9       13      248     	14 		128
9       13      249     	13 		127
9       13      250     	12 		130
9       13      251     	11 		129
9       13      252     	10 		132
9       13      253     	9  		131
9       13      254     	8  		134
9       13      255     	7  		133
1       10      0       	134		8  
1       10      1       	133		7  
1       10      2       	132		10 
1       10      3       	131		9  
1       10      4       	130		12 
1       10      5       	129		11 
1       10      6       	128		14 
1       10      7       	127		13 
1       10      8       	126		16 
1       10      9       	125		15 
1       10      10      	124		18 
1       10      11      	123		17 
1       10      12      	122		20 
1       10      13      	121		19 
1       10      14      	120		22 
1       10      15      	119		21 
1       10      16      	118		24 
1       10      17      	117		23 
1       10      18      	116		26 
1       10      19      	115		25 
1       10      20      	114		28 
1       10      21      	113		27 
1       10      22      	112		30 
1       10      23      	111		29 
1       10      24      	110		32 
1       10      25      	109		31 
1       10      26      	108		34 
1       10      27      	107		33 
1       10      28      	106		36 
1       10      29      	105		35 
1       10      30      	104		38 
1       10      31      	103		37 
1       10      32      	102		40 
1       10      33      	101		39 
1       10      34      	100		42 
1       10      35      	99 		41 
1       10      36      	98 		44 
1       10      37      	97 		43 
1       10      38      	96 		46 
1       10      39      	95 		45 
1       10      40      	94 		48 
1       10      41      	93 		47 
1       10      42      	92 		50 
1       10      43      	91 		49 
1       10      44      	90 		52 
1       10      45      	89 		51 
1       10      46      	88 		54 
1       10      47      	87 		53 
1       10      48      	86 		56 
1       10      49      	85 		55 
1       10      50      	84 		58 
1       10      51      	83 		57 
1       10      52      	82 		60 
1       10      53      	81 		59 
1       10      54      	80 		62 
1       10      55      	79 		61 
1       10      56      	78 		64 
1       10      57      	77 		63 
1       10      58      	76 		66 
1       10      59      	75 		65 
1       10      60      	74 		68 
1       10      61      	73 		67 
1       10      62      	72 		70 
1       10      63      	71 		69 
1       11      64      	70 		72 
1       11      65      	69 		71 
1       11      66      	68 		74 
1       11      67      	67 		73 
1       11      68      	66 		76 
1       11      69      	65 		75 
1       11      70      	64 		78 
1       11      71      	63 		77 
1       11      72      	62 		80 
1       11      73      	61 		79 
1       11      74      	60 		82 
1       11      75      	59 		81 
1       11      76      	58 		84 
1       11      77      	57 		83 
1       11      78      	56 		86 
1       11      79      	55 		85 
1       11      80      	54 		88 
1       11      81      	53 		87 
1       11      82      	52 		90 
1       11      83      	51 		89 
1       11      84      	50 		92 
1       11      85      	49 		91 
1       11      86      	48 		94 
1       11      87      	47 		93 
1       11      88      	46 		96 
1       11      89      	45 		95 
1       11      90      	44 		98 
1       11      91      	43 		97 
1       11      92      	42 		100
1       11      93      	41 		99 
1       11      94      	40 		102
1       11      95      	39 		101
1       11      96      	38 		104
1       11      97      	37 		103
1       11      98      	36 		106
1       11      99      	35 		105
1       11      100     	34 		108
1       11      101     	33 		107
1       11      102     	32 		110
1       11      103     	31 		109
1       11      104     	30 		112
1       11      105     	29 		111
1       11      106     	28 		114
1       11      107     	27 		113
1       11      108     	26 		116
1       11      109     	25 		115
1       11      110     	24 		118
1       11      111     	23 		117
1       11      112     	22 		120
1       11      113     	21 		119
1       11      114     	20 		122
1       11      115     	19 		121
1       11      116     	18 		124
1       11      117     	17 		123
1       11      118     	16 		126
1       11      119     	15 		125
1       11      120     	14 		128
1       11      121     	13 		127
1       11      122     	12 		130
1       11      123     	11 		129
1       11      124     	10 		132
1       11      125     	9  		131
1       11      126     	8  		134
1       11      127     	7  		133
1       12      128     	134		8  
1       12      129     	133		7  
1       12      130     	132		10 
1       12      131     	131		9  
1       12      132     	130		12 
1       12      133     	129		11 
1       12      134     	128		14 
1       12      135     	127		13 
1       12      136     	126		16 
1       12      137     	125		15 
1       12      138     	124		18 
1       12      139     	123		17 
1       12      140     	122		20 
1       12      141     	121		19 
1       12      142     	120		22 
1       12      143     	119		21 
1       12      144     	118		24 
1       12      145     	117		23 
1       12      146     	116		26 
1       12      147     	115		25 
1       12      148     	114		28 
1       12      149     	113		27 
1       12      150     	112		30 
1       12      151     	111		29 
1       12      152     	110		32 
1       12      153     	109		31 
1       12      154     	108		34 
1       12      155     	107		33 
1       12      156     	106		36 
1       12      157     	105		35 
1       12      158     	104		38 
1       12      159     	103		37 
1       12      160     	102		40 
1       12      161     	101		39 
1       12      162     	100		42 
1       12      163     	99 		41 
1       12      164     	98 		44 
1       12      165     	97 		43 
1       12      166     	96 		46 
1       12      167     	95 		45 
1       12      168     	94 		48 
1       12      169     	93 		47 
1       12      170     	92 		50 
1       12      171     	91 		49 
1       12      172     	90 		52 
1       12      173     	89 		51 
1       12      174     	88 		54 
1       12      175     	87 		53 
1       12      176     	86 		56 
1       12      177     	85 		55 
1       12      178     	84 		58 
1       12      179     	83 		57 
1       12      180     	82 		60 
1       12      181     	81 		59 
1       12      182     	80 		62 
1       12      183     	79 		61 
1       12      184     	78 		64 
1       12      185     	77 		63 
1       12      186     	76 		66 
1       12      187     	75 		65 
1       12      188     	74 		68 
1       12      189     	73 		67 
1       12      190     	72 		70 
1       12      191     	71 		69 
1       13      192     	70 		72 
1       13      193     	69 		71 
1       13      194     	68 		74 
1       13      195     	67 		73 
1       13      196     	66 		76 
1       13      197     	65 		75 
1       13      198     	64 		78 
1       13      199     	63 		77 
1       13      200     	62 		80 
1       13      201     	61 		79 
1       13      202     	60 		82 
1       13      203     	59 		81 
1       13      204     	58 		84 
1       13      205     	57 		83 
1       13      206     	56 		86 
1       13      207     	55 		85 
1       13      208     	54 		88 
1       13      209     	53 		87 
1       13      210     	52 		90 
1       13      211     	51 		89 
1       13      212     	50 		92 
1       13      213     	49 		91 
1       13      214     	48 		94 
1       13      215     	47 		93 
1       13      216     	46 		96 
1       13      217     	45 		95 
1       13      218     	44 		98 
1       13      219     	43 		97 
1       13      220     	42 		100
1       13      221     	41 		99 
1       13      222     	40 		102
1       13      223     	39 		101
1       13      224     	38 		104
1       13      225     	37 		103
1       13      226     	36 		106
1       13      227     	35 		105
1       13      228     	34 		108
1       13      229     	33 		107
1       13      230     	32 		110
1       13      231     	31 		109
1       13      232     	30 		112
1       13      233     	29 		111
1       13      234     	28 		114
1       13      235     	27 		113
1       13      236     	26 		116
1       13      237     	25 		115
1       13      238     	24 		118
1       13      239     	23 		117
1       13      240     	22 		120
1       13      241     	21 		119
1       13      242     	20 		122
1       13      243     	19 		121
1       13      244     	18 		124
1       13      245     	17 		123
1       13      246     	16 		126
1       13      247     	15 		125
1       13      248     	14 		128
1       13      249     	13 		127
1       13      250     	12 		130
1       13      251     	11 		129
1       13      252     	10 		132
1       13      253     	9  		131
1       13      254     	8  		134
1       13      255     	7  		133
